Id,SalePrice
1572,145673.3840290851
1573,242602.95620239753
1574,119421.10633262686
1575,221185.1582647335
1576,246990.40908506123
1577,189438.25767137128
1578,143450.58794449727
1579,146882.84372060222
1580,190426.11333544878
1581,154969.0271714032
1582,123080.37539698418
1583,304601.5525015262
1584,216761.23700795977
1585,138626.1543808655
1586,64773.1500829896
1587,97772.13850628154
1588,149667.38341925197
1589,104364.99717414095
1590,136717.3436048901
1591,92013.21436496187
1592,121714.03916900986
1593,125678.45889287833
1594,134464.75118648834
1595,98947.6352419042
1596,226796.36992326257
1597,192360.60324747456
1598,225358.4879449799
1599,152896.92771711503
1600,155453.1197372461
1601,63055.446803944644
1602,116175.12846547035
1603,72712.19714498037
1604,254450.38851937113
1605,233679.84242522242
1606,168656.23422318674
1607,164141.99617703035
1608,221852.53581254798
1609,187723.81334553185
1610,152872.1525006719
1611,140843.21695136666
1612,177510.82293901566
1613,163273.61575360203
1614,121552.21379830995
1615,87184.6195387834
1616,71669.86684612313
1617,88021.29350801562
1618,123860.74597098767
1619,135875.84294583264
1620,146843.36565042965
1621,138727.7983296543
1622,141544.90548257937
1623,266094.1643996847
1624,211540.5257240486
1625,116895.31330144677
1626,166239.3230907701
1627,193269.0754530377
1628,271504.9363561247
1629,177714.81258696358
1630,366654.08296552976
1631,223932.47829077166
1632,247223.4859566035
1633,171899.33898696734
1634,188667.25059853436
1635,176176.62261850102
1636,155358.97171961673
1637,207856.78610352136
1638,175188.87775586537
1639,181324.13606231104
1640,258783.70114503885
1641,171390.4958933137
1642,242313.86992183002
1643,214270.3722976781
1644,233846.58839409117
1645,196560.1070267343
1646,160018.72522897692
1647,156974.0399796109
1648,133331.41661589575
1649,144609.5647954684
1650,111989.0535333635
1651,122240.4435565601
1652,96228.706526211
1653,98799.06802914699
1654,143764.58763485195
1655,136187.93039729804
1656,139663.6633196964
1657,145680.5815214346
1658,142740.86423528416
1659,116835.1983137975
1660,152020.3966880745
1661,461320.57403195516
1662,380681.93635793176
1663,395262.27027280245
1664,498921.4585152241
1665,307301.8625774972
1666,315258.2497996015
1667,395813.57811889594
1668,349655.63489045406
1669,303467.8498059948
1670,349370.84745718515
1671,256367.0581807532
1672,447377.02308166097
1673,287610.6411027447
1674,230684.00344485475
1675,196817.35804476356
1676,195160.01876572368
1677,221586.6617041262
1678,482382.2895707748
1679,387924.1382767726
1680,350203.2026395118
1681,252850.94499721137
1682,291217.6967147027
1683,180320.17002729242
1684,171746.57469389925
1685,173739.6664249329
1686,166847.08818067148
1687,167685.79618964714
1688,190230.9379613804
1689,194121.50169929798
1690,192812.06240434534
1691,185008.5889882804
1692,263388.9632718399
1693,164579.11826559628
1694,181683.67211958644
1695,161376.42128426762
1696,273107.7797854465
1697,165849.27503978153
1698,351097.4359536628
1699,318395.96206546086
1700,257240.13904380938
1701,272505.93052202696
1702,238852.37573582152
1703,242766.23605494594
1704,271545.71422646695
1705,225549.2047804829
1706,441525.3105276499
1707,221506.96686548542
1708,209489.02356532408
1709,265415.87777855986
1710,215716.7844158608
1711,272109.0617863957
1712,262658.7856850147
1713,273965.85894933407
1714,221215.07720305555
1715,208304.9239639949
1716,184934.64983212226
1717,174998.6791985943
1718,136175.90943250456
1719,202288.0680814798
1720,235607.6462990308
1721,160589.6289485836
1722,128252.45260272703
1723,158712.9738953494
1724,211073.51403672306
1725,242542.201466857
1726,194307.79276443532
1727,157655.60944391735
1728,174038.9246426938
1729,174234.05864763435
1730,154523.67306206454
1731,122547.6445038673
1732,126224.73073724633
1733,114066.92579746261
1734,123990.68216857185
1735,127848.37511483027
1736,111645.2435720413
1737,288679.6230302955
1738,240008.0960244042
1739,252690.29928850703
1740,236649.69772279254
1741,197223.953497599
1742,175685.76839734925
1743,176510.93054927967
1744,313439.5320114815
1745,220008.0464909707
1746,174974.15313858475
1747,204111.5814942792
1748,215597.4603910892
1749,144713.05841834325
1750,122483.4730047778
1751,238114.35332493606
1752,116605.07133521787
1753,153692.42958556395
1754,184260.06946104084
1755,163413.30973894472
1756,128001.91762768313
1757,121814.75620481929
1758,146439.0426452147
1759,170631.4574111026
1760,168883.21307332758
1761,147947.81277264288
1762,184606.8491812562
1763,176757.87649786426
1764,113700.40610188422
1765,160827.094465457
1766,183856.52833473406
1767,222742.62729624938
1768,143381.2460223802
1769,171412.79045158124
1770,154354.19138611443
1771,126709.33087193887
1772,131385.1117167484
1773,130234.03003682493
1774,140824.65453949032
1775,141695.4294711117
1776,122540.1113670341
1777,115689.61090845574
1778,138584.90861414775
1779,116722.51334809289
1780,172863.13403641473
1781,128735.87495728796
1782,84424.75873622458
1783,144562.97826949228
1784,104493.70577333668
1785,129358.20712308066
1786,133443.43686954048
1787,159800.42429175708
1788,57641.83631451151
1789,97553.78858346512
1790,75989.53626793023
1791,175016.05803830104
1792,162279.11259897414
1793,129038.59228535244
1794,149819.83933465127
1795,135674.6819513054
1796,114893.31363111739
1797,121546.36345748762
1798,123268.3158128461
1799,110693.30784161463
1800,130366.72115373693
1801,131637.93749149
1802,128193.03777347502
1803,148198.64966900105
1804,141162.2581259632
1805,135151.30172898338
1806,124405.09307759191
1807,132909.23438257643
1808,120238.16620696266
1809,126386.1477989466
1810,142049.92257093586
1811,101291.70737329629
1812,101548.78638025682
1813,123512.84140779219
1814,99101.45779529124
1815,49462.42846711885
1816,99220.35111481907
1817,109003.16639088489
1818,151365.6880366277
1819,122292.51005514231
1820,49365.32661657635
1821,109185.35536679247
1822,149715.26407137242
1823,39525.84377312311
1824,129056.30949209903
1825,132180.53030515814
1826,103791.54224259753
1827,99472.35334927813
1828,139885.1270514618
1829,121002.87976487422
1830,143682.1712589961
1831,144504.62313630828
1832,59987.71875289671
1833,141230.9426788252
1834,115175.12960242626
1835,125484.75677111562
1836,125529.64935321486
1837,93179.52289496062
1838,126055.3602059256
1839,91970.4451582777
1840,153069.74403488115
1841,145060.15450198832
1842,88658.80793996638
1843,127494.16597705879
1844,133956.63874138243
1845,138888.20431349252
1846,159246.68438326684
1847,163202.45491634612
1848,48225.56792324089
1849,109118.1277745082
1850,116979.27529705853
1851,153439.0662701181
1852,123897.8469713328
1853,130424.84742804217
1854,177848.30161452142
1855,151353.05446362737
1856,221988.65394848498
1857,150959.99533435717
1858,142517.21752673358
1859,117074.66178462713
1860,154334.40392875558
1861,115512.47407202773
1862,304543.25337789237
1863,284556.8553076462
1864,284695.7930087073
1865,342178.79843194655
1866,339742.6565631366
1867,222100.21440044444
1868,293674.195424157
1869,200113.66650053865
1870,227457.43921228242
1871,245846.64115903535
1872,177715.2871983474
1873,239454.46774837628
1874,149625.47795538497
1875,198271.25482067798
1876,199824.78340861513
1877,212502.60556113534
1878,211503.50328881742
1879,127087.63021963488
1880,131033.92087524214
1881,240489.95613586233
1882,251041.1989159569
1883,190031.35814157577
1884,205180.00534298687
1885,227300.63326521014
1886,281468.16948263836
1887,209613.64909278217
1888,263950.1413532617
1889,168005.2825571123
1890,121443.20771379568
1891,127359.05342539109
1892,92627.83171863078
1893,130508.59037362867
1894,127705.55960347607
1895,136680.002100791
1896,126103.47382578492
1897,113329.79645536277
1898,108748.2377433669
1899,154682.15206864994
1900,142597.76632975045
1901,181472.94323488278
1902,149848.47619127794
1903,215116.812272997
1904,142589.91684356387
1905,203950.53376947297
1906,180086.19927740595
1907,209918.320809205
1908,106187.04079902548
1909,133579.85267473062
1910,116020.8845340063
1911,228306.39687644294
1912,344943.3481642125
1913,143009.02734265587
1914,53047.14710576837
1915,327737.7589498559
1916,67326.40342615767
1917,244524.10169240716
1918,142958.77441768933
1919,178025.79984908717
1920,160166.90248511863
1921,419819.70258841914
1922,331378.2363026694
1923,226649.71752111078
1924,243059.3946876814
1925,191677.27519247314
1926,407251.1156540859
1927,131356.2642473109
1928,157082.1174271964
1929,125853.06640053548
1930,127891.70334351326
1931,139156.67830393085
1932,139828.45923126687
1933,181769.1335398287
1934,180414.40994248667
1935,175487.76008964053
1936,189489.17988746823
1937,185394.2217933462
1938,184360.1405594494
1939,252897.20182744256
1940,188273.02675396396
1941,173698.5297880768
1942,192322.69303724234
1943,204860.15383084564
1944,371999.8566131464
1945,419217.20074750617
1946,137316.97387848422
1947,328370.2183179763
1948,178094.0937917182
1949,260061.6994456692
1950,187681.50378119753
1951,248916.1313595208
1952,208754.40208770783
1953,161704.48566523212
1954,184823.73503701866
1955,134656.69618768332
1956,309632.97056035034
1957,154175.4770218434
1958,302402.699575192
1959,143814.0705747907
1960,115826.24136204414
1961,121405.08466054423
1962,95204.19936381788
1963,103130.95268470689
1964,106999.64146511376
1965,140537.09792833676
1966,135116.92821486274
1967,289306.69269607787
1968,423602.4601373861
1969,390742.7351880944
1970,429477.1857798616
1971,459914.87192133535
1972,376988.63668176153
1973,267132.1851581266
1974,329501.88462559803
1975,533047.513807752
1976,259065.63132380866
1977,342418.5257316201
1978,330387.1416870395
1979,349387.42746304907
1980,205407.08632293128
1981,352761.2483997792
1982,214143.08358367032
1983,203518.7300985062
1984,164432.31132825938
1985,214020.25587576727
1986,204416.6742196058
1987,170778.03572072618
1988,176824.08442039503
1989,192910.72596913326
1990,212169.93035935424
1991,230536.74923511466
1992,212319.86832680288
1993,164777.0751522132
1994,234905.52232530832
1995,182606.9384822437
1996,245258.0326678827
1997,321643.78445914615
1998,327907.83944499574
1999,278867.9717423005
2000,320407.5629177832
2001,281460.36554781103
2002,235682.8006262448
2003,249871.73299947966
2004,275014.68666108965
2005,210245.56202332376
2006,222679.2631140474
2007,244957.9448944328
2008,219482.07505165832
2009,201236.99314306182
2010,192971.5820143838
2011,141059.47083779066
2012,168855.00261294236
2013,181426.01572506313
2014,189341.03111739282
2015,206514.17317739478
2016,197397.86355073104
2017,195922.93463725926
2018,117436.91333363052
2019,134517.52886444613
2020,105194.05484709231
2021,103035.17820249649
2022,179425.30158284522
2023,146054.5911501817
2024,273180.57542334666
2025,345488.1652020205
2026,176892.4414242606
2027,157663.64137256364
2028,145912.1683638342
2029,168743.65094198153
2030,272790.4486728088
2031,231654.99264973495
2032,251852.7553084226
2033,256297.2246172209
2034,163513.35246911144
2035,220565.36018882802
2036,197897.89892073607
2037,206348.50342823856
2038,324826.50841227913
2039,224277.86889759314
2040,274996.11164967867
2041,290001.8240462953
2042,205242.7982621931
2043,176226.58133517957
2044,174710.13391483016
2045,207555.56797819445
2046,143591.5987260802
2047,145899.6890817946
2048,141578.63465622033
2049,142255.32149588934
2050,176766.42933868736
2051,97716.37673542832
2052,128403.13813872542
2053,148459.80010752322
2054,86073.91144990386
2055,156728.61100849323
2056,141638.75281622267
2057,113922.06915426221
2058,213465.58138085448
2059,129472.82481231037
2060,176870.12005037497
2061,174130.25533948644
2062,129603.21042415989
2063,117600.3156299589
2064,143065.01818380906
2065,120604.74827263219
2066,158116.78925124876
2067,116035.76917014759
2068,142588.4347734466
2069,84685.01066362698
2070,116070.44597093169
2071,93463.29264239485
2072,133678.2114996508
2073,132989.67227085127
2074,182748.76068930473
2075,141634.31929806693
2076,118272.2656632654
2077,158047.2018626771
2078,126741.442857783
2079,137360.80105382876
2080,119767.52292402313
2081,121832.16497405998
2082,132019.8600398314
2083,144639.77541495892
2084,107284.23188427334
2085,120733.59669677533
2086,110206.3926516425
2087,121550.66799263179
2088,93426.44515914844
2089,76185.08852686254
2090,122965.37576384904
2091,118682.13290080098
2092,127033.95299139671
2093,124101.43055561479
2094,107399.51421722615
2095,151567.19467738908
2096,78931.82118286475
2097,95881.0358519797
2098,150794.7645019521
2099,50194.9731560357
2100,58924.253455035
2101,122438.96579860248
2102,123141.29905176797
2103,101273.91744038383
2104,132052.1087411405
2105,130864.82215514049
2106,49928.87771106292
2107,187806.05848443415
2108,119664.66452557173
2109,109429.12037185134
2110,129164.94978939618
2111,136026.76659048733
2112,136484.1863100105
2113,123998.07262349439
2114,116727.43306087756
2115,170234.02799196093
2116,116654.34611795912
2117,156117.24782555707
2118,128949.83575800587
2119,112959.09630205418
2120,113364.6792978444
2121,87032.72672645518
2122,118389.2900111437
2123,84685.00596006715
2124,157661.14604842817
2125,123829.23219876671
2126,144681.42325041708
2127,179763.40721333184
2128,126627.65583372691
2129,92371.95941375321
2130,141076.97171210707
2131,143181.40151673
2132,115976.30734262434
2133,123090.59028818722
2134,123265.62277583747
2135,94692.66158294244
2136,78876.82353589042
2137,107200.25394930196
2138,132870.6715732271
2139,154504.68481373135
2140,139723.95088350758
2141,145315.8690603265
2142,125102.27349750708
2143,149569.0773542287
2144,115600.58305982448
2145,136284.9035140992
2146,160562.3019657936
2147,145828.6510775887
2148,137479.69771840534
2149,148202.0721860062
2150,234509.42520612603
2151,110816.09379814423
2152,185358.50263485467
2153,158167.84739895083
2154,110802.29627760386
2155,137290.550048268
2156,271065.32946748973
2157,229068.22888782833
2158,239370.80738736028
2159,208579.59470030185
2160,175935.72085041826
2161,235081.05943586212
2162,358684.0190364039
2163,368273.04279948806
2164,234897.4809280168
2165,211314.78863306678
2166,153709.86914624527
2167,205576.8536498492
2168,203128.24220734191
2169,194501.151256272
2170,219476.56676521237
2171,154468.9132217114
2172,134041.72432810854
2173,171276.3385811827
2174,225986.07388963312
2175,288387.5527824136
2176,307771.02800644276
2177,238604.34718558073
2178,210585.4943449288
2179,138732.0960456695
2180,219194.53329007444
2181,194438.6307228151
2182,224913.4521728733
2183,194133.27232993947
2184,119476.40098072353
2185,126482.88659069467
2186,150733.62075727555
2187,154687.29136917437
2188,157528.80451780284
2189,285641.8013669939
2190,81745.85247017513
2191,78692.710152226
2192,92228.23773029173
2193,114151.41074165344
2194,103173.36293427614
2195,103829.58396042098
2196,95935.81339769514
2197,120352.90789605894
2198,149531.160643267
2199,179538.64658472798
2200,153151.10314179098
2201,140372.38411002813
2202,227881.4904004599
2203,132660.26624958502
2204,186189.0374358972
2205,119416.89745737551
2206,147498.75726446815
2207,216799.92748382402
2208,264504.23625300714
2209,255079.6820345287
2210,116491.87803425002
2211,113432.1772114664
2212,120697.16514913185
2213,104815.10866077004
2214,139224.79487721118
2215,95830.12656068444
2216,146167.4995450544
2217,59311.47708313635
2218,66290.467825888
2219,62516.38441409389
2220,68054.78708868101
2221,329255.4821368491
2222,276921.83415415965
2223,284309.6112476421
2224,200361.26214091227
2225,121684.31921612436
2226,186594.5608392287
2227,192524.9502932392
2228,256780.61614668145
2229,250787.1157274297
2230,154147.0717391724
2231,214020.4707630626
2232,184264.17435601706
2233,182056.53113153024
2234,238136.3087235294
2235,226037.62082172604
2236,265921.8786493248
2237,329962.89585187833
2238,192207.97241270257
2239,111338.87738570533
2240,157253.5585967148
2241,158889.53522333145
2242,120515.5526525711
2243,125720.88472657785
2244,100088.28857650491
2245,94079.12454155325
2246,142193.50680246588
2247,110825.33286216838
2248,121079.7038013261
2249,114260.42868812839
2250,126395.69872005409
2251,81744.08956573278
2252,176105.81228592235
2253,151457.29246386414
2254,182193.35321804028
2255,185816.35417680012
2256,180193.94098155267
2257,205353.91325874257
2258,159889.59145769186
2259,176076.54334056456
2260,152284.73289944336
2261,179509.26066253215
2262,198288.17088961028
2263,397615.3905005471
2264,504879.60604549805
2265,174189.13770609858
2266,303510.57766185276
2267,373965.1672725193
2268,426149.6806543662
2269,152262.62329266954
2270,194659.1029204788
2271,215918.31480356818
2272,195256.25786680862
2273,167773.72157382485
2274,180834.81047717095
2275,160368.23866312896
2276,180698.8969185392
2277,180765.99685720875
2278,152634.63574752232
2279,126958.81594311094
2280,119079.41931270104
2281,172845.01684663986
2282,197166.75631217234
2283,102821.99091432868
2284,113356.41117631318
2285,133983.43691800052
2286,123496.41241531789
2287,357783.110348593
2288,267005.5833684472
2289,375227.1049412287
2290,471419.27216717985
2291,329985.76176585036
2292,449476.6829110219
2293,476970.85983339127
2294,404767.3541051276
2295,509857.68542319216
2296,283441.31485657557
2297,335983.0083056867
2298,344705.3598364649
2299,351590.6236807759
2300,332017.2045038527
2301,301890.2878985054
2302,237421.6150879904
2303,238612.73517244798
2304,235104.89075736149
2305,198066.7061680102
2306,193084.97975387887
2307,200423.27877065822
2308,221567.89266843267
2309,289463.89303777314
2310,208444.43962403518
2311,193011.32627539465
2312,173497.84667210505
2313,172226.99311527502
2314,167554.61876320682
2315,180249.59419223882
2316,199535.58337490784
2317,190274.49364922463
2318,179106.5865958225
2319,178192.46431849324
2320,182764.40644987865
2321,226957.91745688903
2322,172285.09967071508
2323,188482.1887708014
2324,180580.2963774089
2325,215181.86661134107
2326,173125.26460417057
2327,205852.65093219333
2328,225131.28256294492
2329,190583.09371634974
2330,177904.59283548032
2331,359725.7373090985
2332,397335.1984180929
2333,321099.6211758551
2334,265751.19989606494
2335,283161.4068520524
2336,314534.7889051276
2337,200558.99431021506
2338,261600.72806144503
2339,220094.1075764562
2340,418896.99677023536
2341,220372.55537305094
2342,226606.72172330663
2343,228803.43971053022
2344,219890.6481855784
2345,227424.1757841978
2346,209196.21907477014
2347,198764.24051351825
2348,240466.609595577
2349,178543.36530506783
2350,310645.4779994277
2351,268680.9851612548
2352,259042.9718901976
2353,262982.3905229841
2354,139592.46891037168
2355,143866.36058436814
2356,156922.57180392143
2357,192370.77940524503
2358,205579.41967355035
2359,131616.74062581087
2360,117171.01508090072
2361,148401.7878561858
2362,279082.412406468
2363,139243.6539478182
2364,152252.61185828174
2365,217473.48197276995
2366,190702.09805078944
2367,225219.73766893882
2368,214069.540432534
2369,221255.99688773789
2370,170289.87277689195
2371,168848.13687524066
2372,199007.08259850164
2373,283519.2777638302
2374,313184.6435319666
2375,249855.49628554337
2376,272234.108420696
2377,327603.9191083416
2378,147814.6084328975
2379,197837.74839394036
2380,148278.27841318806
2381,166692.64961684094
2382,200435.5557085588
2383,207983.85081038758
2384,249376.32452115344
2385,157436.70424220513
2386,132270.44818110223
2387,134703.6634546601
2388,99986.40259475939
2389,120950.68327382099
2390,151217.44619750936
2391,146489.10507445678
2392,112687.42359815595
2393,168206.09048461547
2394,140321.32343204186
2395,214315.44714645643
2396,145684.29178159276
2397,215337.2440889393
2398,130709.87320937404
2399,65397.06954077194
2400,61585.89073414814
2401,122561.35270285158
2402,141090.14807155193
2403,139435.45392854488
2404,148714.55697793307
2405,162969.58879811614
2406,137962.28987507094
2407,122533.12640733675
2408,146392.8031970833
2409,118165.23061266904
2410,161864.6065989415
2411,113907.15901809008
2412,159653.71745759906
2413,132570.70092748973
2414,155887.82638706296
2415,133214.70279704916
2416,127146.56471277088
2417,130111.16377967621
2418,131592.71378695295
2419,128507.44264556213
2420,123672.43022722055
2421,151405.8307055964
2422,104275.99962475864
2423,125594.19738871692
2424,160388.77825117589
2425,208296.27150991472
2426,136785.274766811
2427,139105.66206089032
2428,173072.47674904013
2429,115841.94705104097
2430,132775.16724601702
2431,107300.31488502474
2432,145608.23314054718
2433,149619.8393210039
2434,139121.30449980896
2435,152576.25809114517
2436,100873.3186942499
2437,107662.5290561145
2438,121612.18720681692
2439,104531.69688956524
2440,119811.18052402302
2441,96182.64125882808
2442,93988.13109477513
2443,125354.22013408894
2444,128684.49933068587
2445,90866.41559903086
2446,137180.14085429814
2447,176061.17630444228
2448,127149.60177198585
2449,109705.65048183908
2450,153952.05559901125
2451,121413.62423893192
2452,190974.7059867184
2453,90630.5342635564
2454,127134.04494504927
2455,123818.76578273327
2456,142681.772922086
2457,140485.70859963162
2458,131536.94788848283
2459,109049.86885591532
2460,145634.69422637974
2461,126932.26887018925
2462,140570.24644563525
2463,125844.39090813152
2464,178928.45310570888
2465,144661.76749190094
2466,121497.21572785561
2467,131723.92174455314
2468,78400.6523372489
2469,75995.46575280743
2470,198461.49894082424
2471,216261.07799489045
2472,164780.0908722463
2473,118294.35670471816
2474,64766.59265029313
2475,218617.43943243613
2476,116972.21798972192
2477,127091.48538725206
2478,161624.6857030094
2479,101980.19480868054
2480,157008.31894090882
2481,120437.79128237034
2482,124866.74312342031
2483,109128.71554908977
2484,125405.6608179817
2485,127322.71939864113
2486,156230.71284664248
2487,180799.22437926597
2488,158859.68356672142
2489,148688.54342434354
2490,145935.0225174279
2491,93918.8612281138
2492,193244.84055845762
2493,148751.89994324202
2494,159657.6344834448
2495,91327.98018515055
2496,256239.95877572824
2497,153565.1772019393
2498,107220.7527565592
2499,89552.11733704944
2500,123689.87542089511
2501,142493.65202610154
2502,149274.26969857316
2503,101135.63607511613
2504,192053.71761522663
2505,226491.343137365
2506,244920.75046390592
2507,288076.01544053043
2508,247862.9811444368
2509,219035.53008329775
2510,213266.83005201005
2511,171458.6772325442
2512,205179.68971731488
2513,223860.48993795016
2514,266938.9642870923
2515,151089.18933865178
2516,176308.07679484447
2517,145499.62447921632
2518,159727.80291437477
2519,225127.06338362064
2520,220319.72643047775
2521,187770.57091663685
2522,220105.7280949928
2523,118941.38820799004
2524,141466.59891367776
2525,151836.23439466447
2526,139929.74115185515
2527,113640.36562259909
2528,125099.11028715606
2529,133175.63072087272
2530,117707.15996411402
2531,248253.8932116858
2532,222933.7441623034
2533,190149.44131421868
2534,219117.5936013836
2535,300444.1670673768
2536,239730.7633399743
2537,228588.9676459536
2538,179525.96274726043
2539,188082.5409518609
2540,177702.60658796885
2541,179936.49980312298
2542,168274.97336127417
2543,115582.72547352916
2544,123701.05279170813
2545,137632.4972916119
2546,129059.68376647719
2547,141038.9084193564
2548,160203.00720299152
2549,156883.33049967163
2550,708269.9342661375
2551,132945.05857967646
2552,133456.00397672612
2553,73430.8230376396
2554,104220.7316889734
2555,118031.06936615388
2556,98054.2524102804
2557,108006.05576657256
2558,163453.09288670804
2559,140196.3069504644
2560,153809.48452010125
2561,139553.17339207244
2562,135729.90105956674
2563,147832.2977675375
2564,200699.74825757893
2565,139184.12854034588
2566,158898.26221111245
2567,137239.30672713352
2568,202256.32637142602
2569,227136.69540663497
2570,112370.2556621584
2571,196539.39397684502
2572,135698.27775955817
2573,223805.28138810373
2574,281614.7629677877
2575,125679.20680873004
2576,120206.8953960574
2577,149721.73539553082
2578,82736.75885430281
2579,62286.120519833625
2580,96304.54855738417
2581,95384.95660291691
2582,97722.87719623045
2583,281612.653329588
2584,174786.91389111083
2585,187470.86345246978
2586,222929.0105444419
2587,189899.33737518106
2588,137193.31400089964
2589,152190.99294888251
2590,205252.58882191844
2591,214745.02590173043
2592,215635.84162143563
2593,250702.80851064267
2594,183448.70056970837
2595,198836.8672423704
2596,303281.33143841487
2597,195461.94392955053
2598,292175.988678654
2599,323526.9156138314
2600,150802.30105798945
2601,154940.4273078922
2602,78733.47628292938
2603,90113.70109722283
2604,86368.3684502209
2605,75477.394600084
2606,144335.4095513424
2607,198039.7640640231
2608,208078.87725019775
2609,170397.3933667314
2610,112956.16883787882
2611,121128.27925803266
2612,157710.36071397696
2613,129026.51930624155
2614,124885.60996840628
2615,154308.08674968124
2616,144978.1939580317
2617,189860.66377690964
2618,216832.13757751026
2619,199188.56226343696
2620,186428.44422275684
2621,175798.55640440783
2622,185348.37550429755
2623,244645.639581587
2624,321032.3122704631
2625,300137.0796340363
2626,174253.1177919262
2627,160369.62638765626
2628,500313.46302121255
2629,518247.87759334815
2630,369393.9691390338
2631,519803.88864849595
2632,455175.9585991798
2633,312357.35715523147
2634,452675.94009593676
2635,158840.6988409425
2636,173225.16038248772
2637,172653.5358870967
2638,263535.19782444806
2639,187075.76175914626
2640,150764.8275888726
2641,102726.41695791614
2642,198112.66106756023
2643,97689.42487475573
2644,125062.96144463099
2645,105560.94967016345
2646,93012.11678425326
2647,99740.68797532111
2648,140824.56780252393
2649,150402.6460982861
2650,136333.43993908603
2651,137986.18633153048
2652,402508.8679772486
2653,249793.58818264387
2654,256629.0102447184
2655,409064.2789921592
2656,311665.3442601352
2657,367470.4751329338
2658,301296.68701961625
2659,290618.859640672
2660,372027.39223061973
2661,352310.47881521843
2662,375692.32410184026
2663,283998.7477901297
2664,288506.46743680426
2665,318085.5353852991
2666,294543.1426258484
2667,169756.93397951592
2668,175549.9742865923
2669,189054.33878685939
2670,274428.04830951156
2671,185535.0652346874
2672,193798.47718633048
2673,203834.32629419013
2674,195700.55412424594
2675,165810.39972185408
2676,191781.40836800233
2677,195178.2084032111
2678,247076.16915117283
2679,283412.96780045127
2680,291080.56015002856
2681,405552.90820599406
2682,323137.55280985637
2683,513959.95281673083
2684,310850.39119551185
2685,324238.63330918824
2686,255641.63301320025
2687,315164.86557779147
2688,209071.01046561514
2689,203607.71791901297
2690,454709.8531334361
2691,198532.48340321676
2692,140772.44886275695
2693,203538.40670772034
2694,140097.60091364596
2695,192002.50190649673
2696,182704.99622153334
2697,193431.4270964666
2698,197967.15245135315
2699,177229.0587638709
2700,158827.34721200875
2701,152579.88161318112
2702,112542.03189626549
2703,125745.06940759381
2704,139874.27058328138
2705,114838.59468399802
2706,112598.02992435482
2707,123172.62002291896
2708,131759.74997408103
2709,106123.05447860516
2710,125240.89224424073
2711,279205.63550568995
2712,370828.74968327547
2713,170869.0149588473
2714,148111.4220453225
2715,173715.0339815594
2716,140993.20006373615
2717,194938.17457126503
2718,214220.7300563879
2719,156764.65900475933
2720,164328.29129140885
2721,134628.1109641204
2722,158060.48583260615
2723,138125.74314124152
2724,124251.25597767528
2725,129596.1915323832
2726,148760.20563954272
2727,179377.0272291854
2728,180131.5450946651
2729,149350.86604693608
2730,149209.02143678995
2731,129152.61018757032
2732,133643.22589719837
2733,163396.9037791523
2734,153192.3935954112
